0.025000000000000005,0.25,0.012,0.35000000000000003,1.2058668835931656,273.3954252210983,3.6431087112118803,-0.2129894077329122,-1.149876338692489,1
0.025000000000000005,0.25,0.011000000000000001,0.2,1.2209531240176814,273.0665689503848,8.40198977396949,-0.4558386825440426,-1.0415508900247663,1
0.025000000000000005,0.25,0.013,0.5,1.2783872998360597,273.73485598251887,-0.7290661531874321,0.016590805814502403,-1.2709883591404865,1
0.025000000000000005,0.25,0.01,0.05,1.318154026424572,272.7461379524843,13.61857340022243,-0.7119915639776752,-0.943460151313464,1
0.030000000000000006,0.2,0.009000000000000001,0.35000000000000003,1.4766215236478866,269.9039272624422,-60.85931715434526,0.589429445047611,-0.6372175055410864,1
0.025000000000000005,0.3,0.012,0.45,1.6324738268130852,272.4359037238603,17.39495171759927,-1.1820540571671134,-0.8544245828258479,1
0.035,0.25,0.004,0.15000000000000002,1.6597580178371754,263.00564540221467,-29.251474516865528,-1.3658781918798517,-0.061081352345471504,1
0.025000000000000005,0.3,0.011000000000000001,0.3,1.8851363433019879,272.4540929567626,22.224698379568053,-1.437112016997566,-0.8366062828837015,1
0.030000000000000006,0.3,0.007,0.35000000000000003,2.0882482323085094,268.9710816958397,-5.257677782436076,-2.0026001782735303,-0.36544602416832295,1
0.025000000000000005,0.3,0.01,0.15000000000000002,2.106256661805441,272.14029991574387,27.37023349506262,-1.6670189235884292,-0.7611197469993656,1
0.030000000000000006,0.25,0.009000000000000001,0.5,2.1500820516910535,273.7441188706823,-37.28180285749795,-1.2752685211253971,-1.2378843269422934,1
0.025000000000000005,0.2,0.011000000000000001,0.1,2.3055931227756505,276.00000000001273,-10.092924369290813,0.5902868293863698,-2.1241714334735677,1
0.010000000000000002,0.4,0.002,0.5,2.600547356138609,58.309525812247166,111.79619437541578,-1.4823989940060145,-0.023510159189800456,1
0.025000000000000005,0.2,0.012,0.25,2.617361889200882,276.4000000000127,-14.984733562029305,0.7987247915245919,-2.3346663101042964,1
0.030000000000000006,0.2,0.01,0.5,2.809987641737542,275.60000000001276,-68.49588138870831,-0.2679996070266471,-2.1080616048467506,1
0.025000000000000005,0.2,0.013,0.4,2.8232994553237245,276.4000000000127,-19.353748887550864,1.0676563466738063,-2.4032806589295244,1
0.030000000000000006,0.25,0.007,0.15000000000000002,2.888927225674695,276.0034025296051,-18.796787327492893,-2.001793221626831,-1.8132857803348699,1
0.030000000000000006,0.2,0.008,0.15000000000000002,3.0856003621399477,276.8000000000127,-52.34164647455282,-0.9224656721147708,-2.3903647018472105,1
0.005,0.4,0.011000000000000001,0.5,3.412543258230346,58.63650594404399,223.5353998468422,-1.176937424126389,-0.024348572639199966,1
0.005,0.4,0.011000000000000001,0.3,3.4140130203822556,57.88150708924132,223.73880600691837,-1.176429439890769,-0.021449246840632454,1
0.005,0.4,0.012,0.45,3.4343017881952878,61.88971664716653,225.96454043549784,-1.1737790704371753,-0.04539068076635432,1
0.005,0.35,0.01,0.15000000000000002,3.4394979727621386,60.800670117378495,225.70634142174185,-1.1817836621253437,-0.039228321076207454,1
0.005,0.4,0.012,0.4,3.454038545348909,63.74199948236,227.16071619596096,-1.1810059611323116,-0.0580421932207643,1
0.005,0.35,0.01,0.25,3.4675382527099927,64.22522276810449,227.30327648099137,-1.1929659871844385,-0.060626017883945525,1
0.005,0.3,0.008,0.05,3.475078785708857,63.0063676136181,226.7459893149512,-1.2064912600783162,-0.052174984627647636,1
0.005,0.4,0.01,0.5,3.477506099480551,63.28129848413853,225.94161127586358,-1.2169367981583186,-0.052990990181113494,1
0.035,0.2,0.007,0.45,3.4798416378325756,275.60000000001276,-89.86641667753202,-1.6441993993280632,-1.9897450772254133,1
0.005,0.35,0.008,0.3,3.486102993103595,61.02782092084164,224.94459093617752,-1.2360693794857593,-0.03812127839556625,1
0.005,0.44999999999999996,0.011000000000000001,0.4,3.489462212199925,63.31905689576238,226.60087364723313,-1.2221927481668668,-0.05552741303401862,1
0.005,0.4,0.011000000000000001,0.45,3.494112554517005,66.77239056865535,228.35661642203058,-1.2080271381373981,-0.07805764910587915,1
0.005,0.4,0.01,0.25,3.504876890338889,65.00442306487611,227.78495329139423,-1.2252023572908577,-0.06689782924858176,1
0.005,0.35,0.01,0.2,3.505018306569595,67.76870068321126,229.5203156873872,-1.2067481616839166,-0.08609047976269783,1
0.005,0.44999999999999996,0.012,0.5,3.5114901393014977,67.75417481688542,229.03736955090108,-1.2180636043554613,-0.08629267086486633,1
0.025000000000000005,0.25,0.013,0.45,3.5137902764663944,280.0000000000125,0.33136196558689335,-0.7204078716728518,-3.435761757811999,1
0.005,0.5,0.01,0.4,3.5161905849871697,59.96933388166341,225.27370864849536,-1.2629876316198683,-0.034307218667884144,1
0.005,0.35,0.009000000000000001,0.1,3.520116013359539,66.69590565846899,229.02235403801524,-1.2273694257134682,-0.07873873198841637,1
0.005,0.4,0.011000000000000001,0.35000000000000003,3.5212640001590048,69.02976972112391,229.98528867259665,-1.2176519984953391,-0.0957534259337062,1
0.005,0.4,0.011000000000000001,0.4,3.523832320360688,69.48745009016658,230.09292187157916,-1.2189104712075125,-0.09873833699929631,1
0.005,0.35,0.009000000000000001,0.25,3.5254746149932368,67.86514641237979,229.14137497038882,-1.2310851891285126,-0.08564739544849341,1
0.005,0.4,0.009000000000000001,0.5,3.5313077011180694,65.43258023192787,227.2869978579056,-1.2566522477280475,-0.06701216150240642,1
0.005,0.4,0.01,0.45,3.54257628559893,69.36091139148168,229.692634400089,-1.2419008733007149,-0.09657120636153421,1
0.005,0.5,0.011000000000000001,0.5,3.544131796606763,65.85044036217698,228.18832125744302,-1.2601457045344897,-0.07283056525185191,1
0.005,0.44999999999999996,0.009000000000000001,0.25,3.545340444316772,62.272028264854825,226.9315582669674,-1.2750879032360658,-0.04889055698751571,1
0.005,0.3,0.007,0.05,3.5495635575426987,66.64672293800932,228.93227167308623,-1.2579235682609338,-0.0763889603529438,1
0.005,0.44999999999999996,0.01,0.35000000000000003,3.558340680300427,67.12146053713973,229.12383580500637,-1.2644501736119804,-0.08193932819406949,1
0.005,0.35,0.007,0.3,3.5596569276067043,63.17740807487948,226.85779426126464,-1.290057506596764,-0.05134759163413775,1
0.005,0.44999999999999996,0.011000000000000001,0.45,3.563087209514609,70.52391962699787,230.71494342924552,-1.2513511187564175,-0.10723839245828,1
0.005,0.35,0.009000000000000001,0.2,3.567687288746881,71.64299604788333,231.57370367765134,-1.24661670752293,-0.1154392391405804,1
0.005,0.4,0.008,0.1,3.573882647768249,64.37514565482594,228.54217930318828,-1.286927697768581,-0.06283689126641233,1
0.005,0.4,0.01,0.3,3.5744915698159323,71.80737401781012,231.64807515899201,-1.2525226199682993,-0.11738102590038826,1
0.005,0.4,0.009000000000000001,0.2,3.5751133318955506,68.60818669811026,230.2277721524847,-1.269444777051262,-0.0928463733542314,1
0.005,0.4,0.01,0.4,3.578393161022876,72.51461600354597,231.73965071264774,-1.2550707493003226,-0.12210641010463005,1
0.005,0.35,0.009000000000000001,0.15000000000000002,3.580930666093993,72.6691519245642,232.3729326082862,-1.251039668428089,-0.1243179687137815,1
0.005,0.35,0.008,0.25,3.582190793857573,69.82844778758445,230.44558347373186,-1.2738355634675322,-0.09974759647928093,1
0.005,0.5,0.008,0.25,3.586396693487928,57.88791941691658,226.34066966030332,-1.3228085512042849,-0.021910470517888393,1
0.005,0.55,0.01,0.5,3.5864836688492288,63.32270773219476,227.89950985145742,-1.306295822269495,-0.055835349708066126,1
0.005,0.35,0.008,0.05,3.5922744960752935,70.100211392566,231.3885015077235,-1.2741334528078223,-0.10422864079753603,1
0.005,0.4,0.008,0.5,3.594076290072948,66.95879133712424,228.80401143184054,-1.3037534362305705,-0.07718464806248787,1
0.005,0.4,0.009000000000000001,0.45,3.5950155680251568,71.11040638542264,230.90623507675264,-1.2812810175840963,-0.10952000252881997,1
0.005,0.4,0.01,0.35000000000000003,3.596256245014308,73.97392615090544,232.77919008644403,-1.2612692304999193,-0.1349137523519918,1
0.005,0.44999999999999996,0.011000000000000001,0.5,3.601331564426024,74.17646168399236,232.7556983602194,-1.2663918309617859,-0.13694310214895503,1
0.005,0.5,0.01,0.45,3.6096226017183186,68.60899760762314,230.44982204152075,-1.301811211722762,-0.09293664349836545,1
0.005,0.5,0.009000000000000001,0.35000000000000003,3.6137578284010567,65.00819582081368,229.30221420824773,-1.3190240927946157,-0.06721752556253596,1
0.005,0.44999999999999996,0.01,0.4,3.6181215658536994,72.66727460075191,232.35081438560974,-1.2886054514334937,-0.124578902516527,1
0.005,0.3,0.006,0.05,3.6304200544787095,68.40326964921768,230.90453331541494,-1.318407120557974,-0.0885088618025943,1
0.005,0.44999999999999996,0.009000000000000001,0.3,3.6310177422815006,70.09998871411358,231.62564568289463,-1.3106285112336504,-0.10416402097806307,1
0.005,0.35,0.008,0.2,3.6312316776690525,74.04694753697628,233.22634257565096,-1.291977972350201,-0.13457874437885947,1
0.005,0.4,0.009000000000000001,0.25,3.6331167990035365,73.95717081062712,233.32773511274536,-1.292774712280387,-0.13533711073893231,1
0.005,0.6,0.009000000000000001,0.5,3.633427558609135,60.179985825849116,228.20801253996888,-1.3508732524243479,-0.0357958255418626,1
0.005,0.4,0.009000000000000001,0.4,3.6347315863635723,74.48770897137754,233.15009214751353,-1.2959042577990039,-0.13799391480775527,1
0.005,0.44999999999999996,0.007,0.1,3.6427412903495404,61.2261497832092,229.2478163874357,-1.3495976460758226,-0.042387550355445086,1
0.005,0.44999999999999996,0.008,0.2,3.6435718966339428,66.6997564669811,230.81348306945165,-1.3330946223978477,-0.07906253739188454,1
0.005,0.35,0.006,0.3,3.6486877027528566,64.49404694765896,229.32929242346154,-1.3540849191501538,-0.05957379763481023,1
0.005,0.35,0.008,0.1,3.65086813010221,75.46618766573962,234.48633432761653,-1.2975637543926823,-0.14824576384810614,1
0.005,0.35,0.007,0.25,3.651336881781238,71.16100155069141,232.05689204823557,-1.3262544080193943,-0.10951078498809638,1
0.005,0.4,0.008,0.15000000000000002,3.6514661412988003,71.38328155937504,232.7429171030949,-1.3190905169149858,-0.11434206059463388,1
0.005,0.4,0.008,0.45,3.655582254465497,72.2255939830644,232.284266122831,-1.3275063983036384,-0.11798977008589862,1
0.005,0.35,0.008,0.15000000000000002,3.657086668473514,76.14769794428685,234.71784115445644,-1.3008442377787786,-0.1538307856327426,1
0.005,0.4,0.009000000000000001,0.35000000000000003,3.6580931507146834,76.38035287905252,234.48956451998447,-1.303955621319865,-0.15552307262499399,1
0.005,0.44999999999999996,0.01,0.45,3.6613227723092354,76.54788966328638,234.59178713660276,-1.3058862668133615,-0.15795920857510148,1
0.005,0.5,0.01,0.5,3.6650375732089793,73.52696194736703,233.38843816568533,-1.324623200527375,-0.13168977182767042,1
0.005,0.4,0.009000000000000001,0.3,3.666658088843571,76.98974205289548,235.0330225765747,-1.3063392898532231,-0.1618539554685259,1
0.005,0.44999999999999996,0.01,0.5,3.6679418638954076,77.22315776439123,234.86274689046013,-1.309158141353609,-0.1633873733111608,1
0.005,0.4,0.007,0.5,3.668151084816197,67.85433884103445,230.731352365754,-1.3582941439754357,-0.08316180795461262,1
0.005,0.55,0.009000000000000001,0.45,3.671766164662469,66.70032109592282,231.30193447237525,-1.3564383167931606,-0.0791707864613702,1
0.005,0.4,0.007,0.05,3.674448142364024,68.18596206925646,232.34439912645485,-1.3480041550658355,-0.08998341076697249,1
0.005,0.55,0.008,0.35000000000000003,3.6761398002616055,62.273925650763836,230.33344925439724,-1.3719262480614873,-0.04912008527716039,1
0.005,0.5,0.009000000000000001,0.4,3.681657764463041,70.95600185558538,232.9585794858258,-1.3475037616266194,-0.11105054431684398,1
0.005,0.44999999999999996,0.009000000000000001,0.35000000000000003,3.6822681890489655,74.60463890416861,234.31019121867848,-1.3317246612720133,-0.14098135921055413,1
0.005,0.4,0.008,0.4,3.696521200635245,75.60918127726318,234.60009517596836,-1.342457786962909,-0.14735003510538025,1
0.005,0.35,0.007,0.2,3.702199300977518,75.3887102862149,234.9407317755299,-1.3449327681631864,-0.1456090621878027,1
0.005,0.4,0.008,0.2,3.7034533036805186,75.9005587296734,235.43529365434324,-1.3404699217989156,-0.15235547040336153,1
